tiempo_s,unidad
181.2417,0.0
181.2467,1.0
181.2633,1.0
181.2719,0.0
181.2799,0.0
181.2871,1.0
181.3073,0.0
181.3132,1.0
181.3148,0.0
181.31945,0.0
181.32345,1.0
181.34245,0.0
181.35135,0.0
181.3551,0.0
181.37655,0.0
181.382,0.0
181.3844,0.0
181.40035,0.0
181.40595,0.0
181.43195,0.0
181.44285,0.0
181.44625,0.0
181.4532,0.0
181.45705,1.0
181.48505,2.0
181.50635,0.0
181.5812,0.0
181.64065,1.0
181.67545,1.0
181.69575,0.0
181.7062,1.0
181.74225,0.0
181.7531,0.0
181.906,1.0
181.96985,0.0
182.0497,0.0
182.05565,1.0
182.11245,1.0
182.1811,0.0
182.20415,0.0
182.232,0.0
182.30205,0.0
182.34145,0.0
182.3869,0.0
182.49315,0.0
182.6124,0.0
182.6254,0.0
182.6277,0.0
182.6625,0.0
182.7961,0.0
182.80965,1.0
182.851,0.0
182.89435,0.0
182.92125,0.0
183.1279,0.0
183.29095,1.0
183.3219,0.0
183.3389,2.0
183.4172,0.0
183.44845,0.0
183.4987,0.0
183.50595,0.0
183.6022,1.0
183.6413,0.0
183.77655,1.0
183.9208,0.0
183.932,0.0
183.9674,1.0
184.0303,1.0
184.0358,1.0
184.0495,2.0
184.05545,1.0
184.06675,1.0
184.0696,0.0
184.08955,0.0
184.09375,0.0
184.11415,2.0
184.117,2.0
184.11985,0.0
184.12455,0.0
184.1298,0.0
184.1338,0.0
184.16015,0.0
184.16285,0.0
184.1757,1.0
184.19155,0.0
184.2108,1.0
184.21385,0.0
184.2227,1.0
184.23425,1.0
184.2361,0.0
184.24295,0.0
184.2613,1.0
184.26365,0.0
184.26665,1.0
184.2737,0.0
184.2885,1.0
184.311,1.0
184.3282,1.0
184.34505,1.0
184.35375,0.0
184.35805,1.0
184.36825,0.0
184.38155,0.0
184.40095,1.0
184.41975,1.0
184.4236,1.0
184.4313,1.0
184.46155,1.0
184.47875,0.0
184.484,0.0
184.48665,1.0
184.4896,0.0
184.49545,1.0
184.82595,0.0
184.98865,1.0
185.03225,0.0
185.215,0.0
185.2929,0.0
185.3028,0.0
185.51345,0.0
185.51585,0.0
185.61855,2.0
185.68835,1.0
185.6908,0.0
185.71335,0.0
185.7786,1.0
185.8721,1.0
185.9315,0.0
185.95775,1.0
185.996,1.0
186.02855,0.0
186.0357,0.0
186.132,0.0
186.1831,1.0
186.20505,0.0
186.22885,0.0
186.2325,0.0
186.3643,0.0
186.3781,0.0
186.39055,2.0
186.5478,0.0
186.6805,0.0
186.71325,1.0
186.7958,2.0
186.8735,0.0
186.9522,0.0
186.98695,0.0
187.0037,1.0
187.06895,1.0
187.0861,0.0
187.1141,1.0
187.14455,1.0
187.17735,1.0
187.19235,1.0
187.19645,1.0
187.20775,0.0
187.2183,1.0
187.231,1.0
187.2388,1.0
187.2762,1.0
187.3021,0.0
187.30445,1.0
187.32605,1.0
187.33175,1.0
187.34065,0.0
187.3434,1.0
187.35215,1.0
187.36815,1.0
187.4003,1.0
187.4197,0.0
187.43225,0.0
187.49045,1.0
187.55505,1.0
187.72945,0.0
187.7691,0.0
187.77805,0.0
187.95225,2.0
188.0506,0.0
188.0533,0.0
188.0975,0.0
188.1427,0.0
188.22225,0.0
188.2542,1.0
188.37045,0.0
188.3837,1.0
188.43615,1.0
188.48035,0.0
188.4921,1.0
188.6013,1.0
188.6086,0.0
188.61135,0.0
188.6466,0.0
188.64905,0.0
188.65265,0.0
188.66455,1.0
188.71875,0.0
188.74295,2.0
188.751,1.0
188.8037,1.0
188.9983,0.0
189.0495,1.0
189.0832,0.0
189.1012,0.0
189.1204,0.0
189.2662,1.0
189.3153,1.0
189.319,0.0
189.3566,0.0
189.44785,0.0
189.46905,0.0
189.4746,0.0
189.5815,0.0
189.6085,0.0
189.701,1.0
189.7482,0.0
189.8088,0.0
189.822,0.0
189.96715,0.0
189.98685,1.0
190.02385,1.0
190.04225,0.0
190.10635,0.0
190.1656,1.0
190.17425,1.0
190.2058,0.0
190.2094,1.0
190.25675,0.0
190.2626,1.0
190.29355,1.0
190.30595,1.0
190.31055,1.0
190.3286,0.0
190.34005,1.0
190.36855,1.0
190.3952,1.0
190.4225,0.0
190.4381,1.0
190.45845,1.0
190.48685,0.0
190.4901,1.0
190.5483,0.0
190.55485,0.0
190.5858,1.0
190.59925,0.0
190.6095,0.0
190.63565,1.0
190.8245,0.0
190.8636,1.0
190.9824,0.0
190.98535,0.0
191.08285,0.0
191.0878,0.0
191.0908,0.0
191.1408,0.0
191.15195,0.0
191.177,0.0
191.28705,1.0
191.3193,2.0
191.4007,0.0
191.51535,0.0
191.5437,1.0
191.5635,0.0
191.6136,0.0
191.6248,0.0
191.657,0.0
191.75145,1.0
191.8216,0.0
191.88465,0.0
192.00645,0.0
192.0504,0.0
192.10785,0.0
192.12135,0.0
192.15295,0.0
192.16535,0.0
192.2536,1.0
192.2555,0.0
192.2953,0.0
192.31465,2.0
192.3779,0.0
192.4151,0.0
192.47035,0.0
192.5368,0.0
192.5886,0.0
192.59855,0.0
192.666,1.0
192.6957,0.0
192.75465,0.0
192.8923,0.0
193.01945,1.0
193.09845,1.0
193.1445,1.0
193.16815,0.0
193.17595,1.0
193.1889,1.0
193.19145,0.0
193.20945,1.0
193.2458,0.0
193.28595,1.0
193.30285,2.0
193.31705,1.0
193.3268,1.0
193.3433,0.0
193.4392,1.0
193.44895,1.0
193.4877,1.0
193.49045,1.0
193.59765,0.0
193.67875,0.0
193.68945,0.0
193.73135,2.0
193.80725,0.0
193.83595,0.0
193.87025,0.0
193.9053,1.0
193.95495,0.0
193.97195,1.0
194.181,0.0
194.19965,0.0
194.23645,1.0
194.26465,2.0
194.30905,0.0
194.49635,0.0
194.54275,0.0
194.6092,1.0
194.6253,0.0
194.6641,0.0
194.6913,0.0
194.7218,0.0
194.7807,0.0
194.79895,1.0
194.85655,2.0
194.88015,1.0
194.897,0.0
194.9054,1.0
194.99155,0.0
195.00455,0.0
195.11305,0.0
195.15625,0.0
195.2604,0.0
195.41745,1.0
195.42155,0.0
195.4589,1.0
195.5715,1.0
195.7055,0.0
195.8419,2.0
195.8929,1.0
195.89775,0.0
195.93795,0.0
195.9618,1.0
196.01705,1.0
196.04525,0.0
196.064,1.0
196.0669,0.0
196.07175,1.0
196.081,
196.08425,0.0
196.0969,0.0
196.1081,1.0
196.11335,1.0
196.13,0.0
196.13395,0.0
196.143,1.0
196.16475,1.0
196.16995,0.0
196.1764,1.0
196.17935,0.0
196.19165,1.0
196.1963,0.0
196.2117,0.0
196.21645,0.0
196.22745,1.0
196.2348,1.0
196.238,0.0
196.23985,1.0
196.28475,0.0
196.28985,1.0
196.30285,1.0
196.31065,1.0
196.3123,0.0
196.31975,0.0
196.34025,0.0
196.3429,0.0
196.3461,1.0
196.35485,0.0
196.36575,1.0
196.37205,1.0
196.3972,1.0
196.403,0.0
196.4215,0.0
196.4349,0.0
196.43715,1.0
196.43935,0.0
196.44175,0.0
196.44465,0.0
196.449,1.0
196.4542,1.0
196.4655,1.0
196.4711,0.0
196.49785,0.0
196.5574,0.0
196.5832,0.0
196.62165,0.0
196.6936,2.0
196.72015,0.0
196.7357,0.0
196.76245,2.0
196.8029,0.0
196.8479,1.0
196.8966,0.0
196.95925,1.0
197.05575,1.0
197.0674,0.0
197.08805,0.0
197.0946,0.0
197.11595,1.0
197.1259,0.0
197.1826,1.0
197.19325,0.0
197.1977,0.0
197.24505,0.0
197.2938,1.0
197.2978,0.0
197.32265,0.0
197.3426,0.0
197.38065,0.0
197.4073,0.0
197.4635,1.0
197.4848,0.0
197.49725,1.0
197.5076,0.0
197.59225,0.0
197.6743,1.0
197.67755,0.0
197.7962,0.0
197.83395,0.0
197.8989,1.0
197.93865,0.0
197.9446,1.0
197.95585,0.0
197.95895,0.0
197.9663,1.0
198.0848,0.0
198.0891,0.0
198.2136,0.0
198.2484,0.0
198.2712,0.0
198.2745,0.0
198.3413,0.0
198.3813,1.0
198.5435,0.0
198.597,1.0
198.7208,0.0
198.8402,0.0
198.85005,0.0
198.904,0.0
199.0004,1.0
199.00665,1.0
199.00935,0.0
199.02315,0.0
199.02735,1.0
199.03095,1.0
199.0394,1.0
199.05625,1.0
199.0592,1.0
199.0674,0.0
199.10045,1.0
199.11085,1.0
199.1219,0.0
199.12455,0.0
199.13595,1.0
199.13965,0.0
199.1434,0.0
199.15235,1.0
199.1593,1.0
199.19005,1.0
199.20185,0.0
199.20725,0.0
199.20895,1.0
199.21155,1.0
199.23495,1.0
199.2468,1.0
199.25575,1.0
199.25915,0.0
199.2726,1.0
199.28305,1.0
199.2915,1.0
199.31225,1.0
199.32815,1.0
199.33595,0.0
199.33945,0.0
199.34625,1.0
199.3551,1.0
199.36455,0.0
199.39235,1.0
199.40735,1.0
199.42775,0.0
199.44955,1.0
199.4529,1.0
199.45705,0.0
199.45885,1.0
199.4613,1.0
199.4662,1.0
199.4881,2.0
199.5042,0.0
199.7344,1.0
199.8501,0.0
199.89175,0.0
199.93335,1.0
199.9686,0.0
200.3394,1.0
200.36485,2.0
200.3784,1.0
200.41005,0.0
200.5431,0.0
200.58235,1.0
200.5924,1.0
200.6039,1.0
200.62205,0.0
200.64315,0.0
200.6896,1.0
200.7085,0.0
200.7915,0.0
200.93505,0.0
200.9517,2.0
200.9874,1.0
200.9922,1.0
201.0356,1.0
201.14005,0.0
201.18145,0.0
201.21635,0.0
201.26705,0.0
201.2922,1.0
201.3947,0.0
201.46165,0.0
201.49805,1.0
201.59445,1.0
201.6088,2.0
201.6451,0.0
201.67025,2.0
201.68545,0.0
201.8103,1.0
201.8187,0.0
201.8812,0.0
201.93165,0.0
201.93415,1.0
201.9989,0.0
202.0016,0.0
202.0092,0.0
202.01745,0.0
202.02295,0.0
202.04195,1.0
202.06695,1.0
202.0908,1.0
202.09695,1.0
202.15345,1.0
202.1601,1.0
202.22115,1.0
202.2235,1.0
202.2562,1.0
202.25835,1.0
202.2906,1.0
202.32485,0.0
202.4276,0.0
202.4329,1.0
202.44255,1.0
202.44495,1.0
202.4604,1.0
202.47015,0.0
202.47265,0.0
202.4902,1.0
202.49785,0.0
202.63185,0.0
202.70525,0.0
202.7081,0.0
202.71475,0.0
202.7254,0.0
202.80085,2.0
202.8493,0.0
203.18715,1.0
203.2198,0.0
203.2649,1.0
203.30385,1.0
203.3254,0.0
203.3384,0.0
203.3408,1.0
203.3863,1.0
203.444,
203.5276,2.0
203.56415,0.0
203.60465,2.0
203.61955,0.0
203.6985,1.0
203.779,1.0
203.7811,0.0
203.7959,0.0
203.8939,0.0
203.9946,1.0
203.99615,0.0
204.0103,2.0
204.12365,0.0
204.12565,0.0
204.13695,1.0
204.1735,0.0
204.23945,0.0
204.3175,0.0
204.36775,1.0
204.3825,0.0
204.3912,0.0
204.4375,0.0
204.4469,0.0
204.4964,0.0
204.5059,0.0
204.554,0.0
204.5978,0.0
204.60535,0.0
204.7527,0.0
204.8166,0.0
204.82425,0.0
204.90095,0.0
205.003,0.0
205.01985,0.0
205.0493,0.0
205.0817,0.0
205.0887,0.0
205.09175,2.0
205.09765,1.0
205.1183,1.0
205.1311,0.0
205.14805,1.0
205.1513,2.0
205.17345,1.0
205.18195,0.0
205.1904,1.0
205.2157,0.0
205.24975,0.0
205.26295,1.0
205.2737,0.0
205.27585,0.0
205.2822,0.0
205.2951,0.0
205.30315,0.0
205.3147,1.0
205.3215,1.0
205.3249,1.0
205.3311,0.0
205.3371,1.0
205.3521,0.0
205.3713,0.0
205.37975,0.0
205.39325,0.0
205.4078,0.0
205.41915,1.0
205.44765,0.0
205.4616,1.0
205.4676,1.0
205.4711,0.0
205.4896,1.0
205.5082,0.0
205.52415,0.0
205.54005,0.0
205.55685,0.0
205.56065,0.0
205.5854,1.0
205.5925,1.0
205.62155,0.0
205.7054,1.0
205.82865,0.0
205.9562,1.0
205.98305,0.0
206.0248,0.0
206.06985,0.0
206.21205,1.0
206.30765,1.0
206.3874,0.0
206.42135,0.0
206.4301,0.0
206.46635,0.0
206.4883,1.0
206.5138,1.0
206.52835,0.0
206.55705,2.0
206.5883,0.0
206.6421,1.0
206.6813,0.0
206.82595,1.0
207.0297,0.0
207.0825,0.0
207.1112,0.0
207.13955,0.0
207.1542,0.0
207.17995,0.0
207.29105,0.0
207.30935,0.0
207.31695,0.0
207.3233,0.0
207.3678,0.0
207.38475,2.0
207.41905,1.0
207.4534,2.0
207.5259,0.0
207.538,0.0
207.66295,0.0
207.6981,1.0
207.7745,2.0
207.7767,1.0
207.8114,1.0
207.95255,0.0
207.96555,0.0
207.98085,0.0
208.0008,1.0
208.0352,1.0
208.0381,0.0
208.048,1.0
208.0527,2.0
208.06735,1.0
208.08255,1.0
208.09435,0.0
208.11025,1.0
208.12485,1.0
208.16895,1.0
208.1814,0.0
208.19385,1.0
208.20665,1.0
208.22635,1.0
208.2348,0.0
208.2718,0.0
208.28385,1.0
208.32725,0.0
208.33405,1.0
208.33765,0.0
208.349,1.0
208.359,1.0
208.374,1.0
208.3967,1.0
208.41735,1.0
208.4384,1.0
208.4773,1.0
208.47985,1.0
208.4891,1.0
208.49535,0.0
208.52345,0.0
208.54365,0.0
208.58925,0.0
208.5941,0.0
208.60095,1.0
208.6564,1.0
208.66655,0.0
208.6928,0.0
208.6995,0.0
208.70825,1.0
208.75785,0.0
208.77215,0.0
208.88825,0.0
208.8995,0.0
208.917,1.0
208.9677,0.0
209.05435,1.0
209.1499,0.0
209.3435,0.0
209.37135,0.0
209.4174,0.0
209.42765,1.0
209.4554,0.0
209.7076,0.0
209.74165,1.0
209.793,0.0
209.8092,1.0
209.91275,0.0
209.9341,0.0
209.96325,0.0
